INT	INT	INT	INT	STRING	STRING
Level	NextLevelExp	NextLevelMoney	NextLevelItem	CurrentClientEffect	ClientEffectBindPoint
1	10000	0			
2	11000	0			
3	12000	0			
4	13000	0			
5	14000	0			
6	15000	0			
7	16000	0			
8	17000	0			
9	20000	0			
10	20000	0			
11	21000	0			
12	22000	0			
13	23000	0			
14	24000	0			
15	25000	0
16	26000	0
17	27000	0
18	28000	0
19	29000	0
20	30000	0
21	31000	0
22	32000	0
23	33000	0
24	34000	0
25	35000	0
26	36000	0
27	37000	0
28	38000	0
29	40000	0
30	60000	0
31	63000	0
32	66000	0
33	69000	0
34	72000	0
35	75000	0
36	78000	0
37	81000	0
38	84000	0
39	87000	0
40	90000	0
41	93000	0
42	96000	0
43	99000	0
44	102000	0
45	105000	0
46	108000	0
47	111000	0
48	114000	0
49	120000	0
50	160000	0
51	168000	0
52	176000	0
53	184000	0
54	192000	0
55	280000	0
56	288000	0
57	296000	0
58	304000	0
59	312000	0
60	320000	0
61	328000	0
62	336000	0
63	344000	0
64	352000	0
65	360000	0
66	368000	0
67	376000	0
68	384000	0
69	392000	0
70	400000	0
71	420000	0
72	440000	0
73	460000	0
74	480000	0
75	500000	0
76	520000	0
77	540000	0
78	560000	0
79	580000	0
80	600000	0
81	620000	0
82	640000	0
83	660000	0
84	680000	0
85	700000	0
86	720000	0
87	740000	0
88	760000	0
89	800000	0
90	800000	0
91	820000	0
92	840000	0
93	860000	0
94	880000	0
95	900000	0
96	920000	0
97	940000	0
98	960000	0
99	980000	0
100	1000000	0
101	1000000	0
102	1000000	0
103	1000000	0
104	1000000	0
105	1000000	0
106	1000000	0
107	1000000	0
108	1000000	0
109	1000000	0
110	1000000	0
111	1000000	0
112	1000000	0
113	1000000	0
114	1000000	0
115	1000000	0
116	1000000	0
117	1000000	0
118	1000000	0
119	1000000	0
120	1000000	0
121	1000000	0
122	1000000	0
123	1000000	0
124	1000000	0
125	1000000	0
126	1000000	0
127	1000000	0
128	1000000	0
129	1000000	0
130	1000000	0
131	1000000	0
132	1000000	0
133	1000000	0
134	1000000	0
135	1000000	0
136	1000000	0
137	1000000	0
138	1000000	0
139	1000000	0
140	1000000	0
141	1000000	0
142	1000000	0
143	1000000	0
144	1000000	0
145	1000000	0
146	1000000	0
147	1000000	0
148	1000000	0
149	1000000	0
150	1000000	0
151	1000000	0
152	1000000	0
153	1000000	0
154	1000000	0
155	1000000	0
156	1000000	0
157	1000000	0
158	1000000	0
159	1000000	0
160	1000000	0
161	1000000	0
162	1000000	0
